match_id,hero,role,lane,midas_team,buy_sec,ref_bucket,nw_diff_raw,midas_nw_adv,total_nw,nw_adv_pct_total,nw_adv_pct_buyer,band,band_label,expected_win,actual_win,delta
8731706592,viper,Support,Offlane,dire,1045,990,9252,-9252,48970,-18.89,-46.59,0,0-5%,0.0596,0,-0.0596
8731706594,ogre_magi,Support,Safelane,radiant,1207,1170,-2108,-2108,65194,-3.23,-6.68,7,35-40%,0.4172,1,0.5828
8731706611,invoker,Core,Mid,radiant,567,510,-1465,-1465,24869,-5.89,-12.52,4,20-25%,0.3406,1,0.6594
8731706631,ogre_magi,Support,Safelane,dire,1178,1140,-2730,2730,63200,4.32,8.28,12,60-65%,0.6377,1,0.3623
8731706647,slark,Core,Offlane,radiant,1128,1080,-13918,-13918,58970,-23.6,-61.79,0,0-5%,0.048,0,-0.048
8731706667,ogre_magi,Support,Safelane,dire,1137,1080,6249,-6249,62271,-10.04,-22.31,2,10-15%,0.1692,0,-0.1692
8731706701,bloodseeker,Core,Safelane,dire,850,810,9910,-9910,44258,-22.39,-57.7,0,0-5%,0.0886,0,-0.0886
8731706704,ogre_magi,Support,Safelane,radiant,1302,1260,-25,-25,59847,-0.04,-0.08,9,45-50%,0.5014,1,0.4986
8731706708,invoker,Core,Mid,dire,551,510,898,-898,24498,-3.67,-7.61,6,30-35%,0.4159,1,0.5841
8731706744,enigma,Core,Jungle,radiant,647,600,-1395,-1395,28849,-4.84,-10.16,5,25-30%,0.3617,1,0.6383
8731706750,ogre_magi,Support,Offlane,radiant,1382,1350,-12665,-12665,77863,-16.27,-38.85,1,5-10%,0.0667,0,-0.0667
8731706784,ogre_magi,Support,Offlane,radiant,997,960,4868,4868,47718,10.2,18.51,16,80-85%,0.7927,1,0.2073
8731706798,ogre_magi,Support,Safelane,radiant,1058,1020,2721,2721,53413,5.09,9.69,13,65-70%,0.6653,1,0.3347
8731706799,zuus,Support,Offlane,radiant,863,810,50,50,44472,0.11,0.22,9,45-50%,0.5025,0,-0.5025
8731706811,slark,Core,Safelane,dire,507,450,668,-668,24426,-2.73,-5.62,6,30-35%,0.4176,1,0.5824
8731706840,kunkka,Core,Mid,dire,701,660,811,-811,38025,-2.13,-4.36,7,35-40%,0.4254,0,-0.4254
8731706863,ogre_magi,Support,Offlane,radiant,1056,1020,1327,1327,56937,2.33,4.56,11,55-60%,0.5778,0,-0.5778
8731706884,invoker,Support,Offlane,dire,1095,1050,-739,739,51753,1.43,2.82,10,50-55%,0.5438,1,0.4562
8731706886,magnataur,Support,Safelane,radiant,616,570,974,974,26924,3.62,6.98,12,60-65%,0.6024,1,0.3976
8731706903,skywrath_mage,Support,Offlane,dire,812,780,2374,-2374,45310,-5.24,-11.06,4,20-25%,0.3145,0,-0.3145
8731706906,rattletrap,Core,Offlane,dire,643,600,1751,-1751,28891,-6.06,-12.9,4,20-25%,0.3473,0,-0.3473
8731706972,ogre_magi,Support,Offlane,dire,885,840,1351,-1351,47973,-2.82,-5.8,6,30-35%,0.3916,0,-0.3916
8731707012,techies,Support,Offlane,radiant,1266,1230,6270,6270,75086,8.35,15.41,15,75-80%,0.7764,0,-0.7764
8731707071,ogre_magi,Support,Safelane,dire,1067,1020,-5654,5654,58392,9.68,17.66,16,80-85%,0.8048,1,0.1952
8731707088,ogre_magi,Support,Offlane,radiant,1301,1260,-2025,-2025,65441,-3.09,-6.39,7,35-40%,0.4066,0,-0.4066
8731707135,ogre_magi,Support,Offlane,dire,462,420,893,-893,22233,-4.02,-8.37,5,25-30%,0.4099,0,-0.4099
8731707145,invoker,Core,Mid,dire,529,480,141,-141,27461,-0.51,-1.03,8,40-45%,0.4695,1,0.5305
8731707167,ogre_magi,Support,Safelane,radiant,1022,990,1675,1675,55455,3.02,5.86,11,55-60%,0.5932,1,0.4068
8731707172,invoker,Support,Offlane,dire,1060,1020,6361,-6361,60697,-10.48,-23.41,2,10-15%,0.1817,0,-0.1817
8731707249,invoker,Core,Mid,dire,600,570,-965,965,27237,3.54,6.84,12,60-65%,0.6024,1,0.3976
8731707292,obsidian_destroyer,Core,Mid,radiant,785,750,-5497,-5497,38955,-14.11,-32.86,1,5-10%,0.178,0,-0.178
8731707316,warlock,Support,Offlane,dire,1271,1230,16036,-16036,77310,-20.74,-52.34,0,0-5%,0.0357,0,-0.0357
8731707371,pudge,Support,Offlane,dire,1411,1380,13572,-13572,81918,-16.57,-39.72,1,5-10%,0.0597,0,-0.0597
8731707374,ogre_magi,Support,Offlane,radiant,1177,1140,-2622,-2622,63624,-4.12,-8.6,6,30-35%,0.3734,0,-0.3734
8731707389,obsidian_destroyer,Core,Mid,dire,789,750,-506,506,36320,1.39,2.75,10,50-55%,0.5535,0,-0.5535
8731707392,ogre_magi,Support,Safelane,radiant,1588,1530,-10258,-10258,98842,-10.38,-23.16,3,15-20%,0.1438,1,0.8562
8731707422,slardar,Core,Offlane,radiant,966,930,-5032,-5032,49180,-10.23,-22.8,2,10-15%,0.194,0,-0.194
8731707500,slark,Core,Safelane,dire,816,780,1764,-1764,41548,-4.25,-8.87,5,25-30%,0.3563,1,0.6437
8731707558,ogre_magi,Support,Safelane,dire,1052,1020,-2942,2942,56200,5.23,9.95,13,65-70%,0.6653,1,0.3347
8731707560,invoker,Support,Safelane,dire,1139,1080,5155,-5155,56677,-9.1,-20.01,3,15-20%,0.2275,0,-0.2275
8731707701,ogre_magi,Support,Offlane,radiant,1071,1020,-21,-21,53121,-0.04,-0.08,9,45-50%,0.5083,1,0.4917
8731707727,oracle,Support,Offlane,radiant,1180,1140,-5161,-5161,66217,-7.79,-16.91,4,20-25%,0.2618,0,-0.2618
8731707740,invoker,Core,Safelane,dire,585,540,1717,-1717,25131,-6.83,-14.67,3,15-20%,0.3232,1,0.6768
8731707753,lion,Support,Offlane,dire,777,720,-3990,3990,36368,10.97,19.77,17,85-90%,0.8013,0,-0.8013
8731707801,ogre_magi,Core,Offlane,dire,843,810,4315,-4315,43549,-9.91,-22.0,2,10-15%,0.2184,0,-0.2184
8731707802,alchemist,Core,Offlane,dire,316,270,-114,114,16180,0.7,1.4,10,50-55%,0.5293,0,-0.5293
8731707865,windrunner,Support,Safelane,dire,1501,1470,7074,-7074,92074,-7.68,-16.64,4,20-25%,0.2106,1,0.7894
8731707907,ogre_magi,Support,Safelane,radiant,2089,2040,-5768,-5768,140814,-4.1,-8.54,7,35-40%,0.3383,0,-0.3383
8731707929,invoker,Core,Mid,dire,580,540,-1137,1137,28161,4.04,7.76,13,65-70%,0.6193,1,0.3807
8731707935,ogre_magi,Support,Safelane,dire,1072,1020,7174,-7174,58276,-12.31,-28.08,1,5-10%,0.1167,0,-0.1167
8731707978,invoker,Support,Offlane,radiant,667,630,2378,2378,29330,8.11,15.0,16,80-85%,0.7148,1,0.2852
8731707998,invoker,Core,Mid,radiant,618,570,-2712,-2712,29802,-9.1,-20.02,2,10-15%,0.2783,1,0.7217
8731708089,ogre_magi,Core,Safelane,radiant,699,660,1668,1668,32622,5.11,9.73,14,70-75%,0.6399,1,0.3601
8731708139,ogre_magi,Support,Safelane,radiant,1234,1200,2326,2326,58930,3.95,7.59,11,55-60%,0.5867,1,0.4133
8731708191,ogre_magi,Core,Offlane,dire,907,870,-56,56,44956,0.12,0.25,9,45-50%,0.5056,1,0.4944
8731708254,ogre_magi,Support,Safelane,dire,1375,1320,5818,-5818,76290,-7.63,-16.51,4,20-25%,0.2484,1,0.7516
8731708271,ogre_magi,Support,Safelane,dire,1296,1260,9257,-9257,68905,-13.43,-31.04,2,10-15%,0.1291,0,-0.1291
8731708276,sniper,Core,Offlane,dire,589,540,-678,678,27630,2.45,4.79,12,60-65%,0.59,0,-0.59
8731708286,ogre_magi,Core,Offlane,dire,1530,1500,14039,-14039,88443,-15.87,-37.74,1,5-10%,0.0464,0,-0.0464
8731708331,slardar,Core,Offlane,dire,933,900,-3589,3589,46953,7.64,14.2,15,75-80%,0.7351,0,-0.7351
8731708372,lion,Core,Safelane,dire,691,660,-877,877,36565,2.4,4.68,11,55-60%,0.5735,1,0.4265
8731708443,largo,Support,Safelane,dire,857,810,-4069,4069,42531,9.57,17.46,16,80-85%,0.7632,1,0.2368
8731708464,invoker,Core,Mid,dire,689,630,-1526,1526,28922,5.28,10.02,13,65-70%,0.6214,1,0.3786
8731708511,ogre_magi,Support,Safelane,radiant,941,900,2472,2472,52284,4.73,9.03,13,65-70%,0.6527,0,-0.6527
8731708536,treant,Support,Safelane,radiant,766,720,1193,1193,34461,3.46,6.69,12,60-65%,0.5995,0,-0.5995
8731708571,ogre_magi,Core,Offlane,radiant,620,570,2341,2341,27967,8.37,15.45,16,80-85%,0.7075,1,0.2925
8731708573,silencer,Support,Offlane,radiant,1514,1470,-15977,-15977,86803,-18.41,-45.12,1,5-10%,0.0545,0,-0.0545
8731708620,furion,Support,Safelane,radiant,808,750,1180,1180,38778,3.04,5.91,12,60-65%,0.6097,0,-0.6097
8731708622,ogre_magi,Core,Offlane,radiant,860,810,-4624,-4624,45190,-10.23,-22.8,2,10-15%,0.2184,0,-0.2184
8731708668,ogre_magi,Support,Safelane,dire,1083,1050,-3698,3698,59296,6.24,11.74,14,70-75%,0.7119,1,0.2881
8731708696,invoker,Support,Safelane,radiant,1165,1110,-11300,-11300,58886,-19.19,-47.49,0,0-5%,0.046,0,-0.046
8731708729,phoenix,Core,Offlane,radiant,605,570,1726,1726,31154,5.54,10.5,15,75-80%,0.6813,0,-0.6813
8731708756,venomancer,Support,Safelane,radiant,1678,1620,6787,6787,97699,6.95,12.99,13,65-70%,0.7314,0,-0.7314
8731708757,invoker,Core,Mid,radiant,722,690,-97,-97,30877,-0.31,-0.63,9,45-50%,0.5012,1,0.4988
8731708802,alchemist,Core,Offlane,dire,683,630,3824,-3824,32244,-11.86,-26.91,1,5-10%,0.2004,0,-0.2004
8731708952,invoker,Core,Mid,radiant,548,510,-2201,-2201,25001,-8.8,-19.31,2,10-15%,0.2822,1,0.7178
8731708959,venomancer,Support,Offlane,radiant,1193,1140,-5752,-5752,63940,-9.0,-19.77,3,15-20%,0.2217,1,0.7783
8731708986,ogre_magi,Support,Offlane,radiant,1113,1080,6057,6057,56849,10.65,19.26,16,80-85%,0.8145,1,0.1855
8731709015,ogre_magi,Core,Offlane,radiant,858,810,4889,4889,42363,11.54,20.69,17,85-90%,0.8076,0,-0.8076
8731709061,rubick,Support,Offlane,dire,1357,1320,-8745,8745,71183,12.29,21.88,16,80-85%,0.861,1,0.139
8731709086,enchantress,Support,Safelane,dire,1496,1440,-1569,1569,80289,1.95,3.83,10,50-55%,0.5614,0,-0.5614
8731709095,slark,Core,Safelane,dire,1539,1500,16684,-16684,91690,-18.2,-44.49,1,5-10%,0.0464,0,-0.0464
8731709118,invoker,Core,Mid,dire,580,540,-3228,3228,27502,11.74,21.01,18,90-95%,0.7792,1,0.2208
8731709123,rubick,Support,Offlane,dire,836,780,-1671,1671,38927,4.29,8.23,13,65-70%,0.6363,0,-0.6363
8731709169,ogre_magi,Support,Offlane,radiant,1883,1830,16602,16602,108274,15.33,26.59,17,85-90%,0.952,1,0.048
8731709187,ogre_magi,Support,Offlane,radiant,835,780,-17,-17,41505,-0.04,-0.08,9,45-50%,0.5034,0,-0.5034
8731709188,invoker,Support,Safelane,radiant,848,810,-2638,-2638,42442,-6.22,-13.25,4,20-25%,0.3141,0,-0.3141
8731709194,warlock,Support,Safelane,radiant,1212,1170,967,967,72467,1.33,2.63,10,50-55%,0.5366,1,0.4634
8731709217,invoker,Core,Mid,radiant,590,540,-1701,-1701,28145,-6.04,-12.86,3,15-20%,0.3232,0,-0.3232
8731709220,invoker,Support,Offlane,radiant,418,360,-1476,-1476,19294,-7.65,-16.57,2,10-15%,0.3262,1,0.6738
8731709260,ogre_magi,Support,Offlane,dire,1135,1080,-3158,3158,56606,5.58,10.57,13,65-70%,0.6646,1,0.3354
8731709262,slardar,Core,Offlane,dire,1012,960,-1936,1936,48540,3.99,7.67,12,60-65%,0.6106,0,-0.6106
8731709328,ogre_magi,Support,Safelane,radiant,941,900,618,618,47774,1.29,2.55,10,50-55%,0.5356,0,-0.5356
8731709331,mirana,Core,Offlane,dire,533,480,2303,-2303,23413,-9.84,-21.82,1,5-10%,0.2491,0,-0.2491
8731709360,ogre_magi,Core,Offlane,radiant,703,660,-542,-542,31356,-1.73,-3.52,8,40-45%,0.475,0,-0.475
8731709406,invoker,Core,Mid,radiant,592,540,754,754,24398,3.09,6.0,12,60-65%,0.59,0,-0.59
8731709472,ogre_magi,Core,Offlane,dire,804,750,-2827,2827,37379,7.56,14.06,15,75-80%,0.7191,1,0.2809
8731709479,enigma,Support,Safelane,dire,1525,1470,4458,-4458,80566,-5.53,-11.71,6,30-35%,0.341,0,-0.341
8731709494,muerta,Core,Safelane,radiant,609,570,219,219,30545,0.72,1.42,10,50-55%,0.5274,1,0.4726
8731709499,ogre_magi,Support,Safelane,dire,1264,1230,8143,-8143,67943,-11.99,-27.23,2,10-15%,0.1357,0,-0.1357
8731709533,legion_commander,Core,Mid,radiant,1424,1380,2675,2675,81013,3.3,6.39,11,55-60%,0.602,0,-0.602
8731709544,kunkka,Core,Mid,radiant,712,660,-1381,-1381,33989,-4.06,-8.47,5,25-30%,0.3614,0,-0.3614
8731709565,invoker,Core,Mid,radiant,631,600,161,161,29109,0.55,1.1,10,50-55%,0.527,0,-0.527
8731709582,ogre_magi,Support,Safelane,dire,1066,1020,1099,-1099,63017,-1.74,-3.55,7,35-40%,0.4295,1,0.5705
8731709584,ogre_magi,Support,Offlane,dire,1026,990,-8721,8721,55989,15.58,26.95,18,90-95%,0.9003,1,0.0997
8731709651,warlock,Support,Safelane,radiant,890,840,3300,3300,46484,7.1,13.26,15,75-80%,0.7224,1,0.2776
8731709663,invoker,Core,Mid,dire,760,720,2484,-2484,39356,-6.31,-13.47,4,20-25%,0.323,0,-0.323
8731709676,phoenix,Support,Safelane,radiant,1643,1590,-8827,-8827,112539,-7.84,-17.02,4,20-25%,0.2041,0,-0.2041
8731709697,sniper,Support,Offlane,dire,1183,1140,175,-175,67917,-0.26,-0.52,9,45-50%,0.5076,0,-0.5076
8731709699,ogre_magi,Support,Safelane,dire,1097,1050,2041,-2041,62401,-3.27,-6.76,6,30-35%,0.3637,0,-0.3637
8731709724,ogre_magi,Core,Mid,dire,700,660,-933,933,34287,2.72,5.3,12,60-65%,0.5868,1,0.4132
8731709749,invoker,Core,Mid,radiant,681,630,-843,-843,30207,-2.79,-5.74,6,30-35%,0.3945,0,-0.3945
8731709804,ogre_magi,Support,Offlane,dire,1025,990,12043,-12043,53707,-22.42,-57.81,0,0-5%,0.0596,0,-0.0596
8731709836,invoker,Core,Mid,radiant,636,600,1230,1230,31044,3.96,7.62,13,65-70%,0.6275,0,-0.6275
8731709839,muerta,Support,Offlane,radiant,1130,1080,1976,1976,61650,3.21,6.21,11,55-60%,0.6018,0,-0.6018
8731709893,invoker,Core,Offlane,dire,758,720,387,-387,37461,-1.03,-2.09,8,40-45%,0.4608,0,-0.4608
8731709937,ogre_magi,Core,Offlane,radiant,768,720,-468,-468,41078,-1.14,-2.3,8,40-45%,0.4608,0,-0.4608
8731709980,ogre_magi,Core,Mid,radiant,1056,1020,-5968,-5968,53494,-11.16,-25.11,2,10-15%,0.1817,0,-0.1817
8731710003,obsidian_destroyer,Core,Mid,dire,546,510,-1157,1157,24875,4.65,8.89,14,70-75%,0.6504,0,-0.6504
8731710004,brewmaster,Core,Offlane,radiant,786,750,-1822,-1822,41274,-4.41,-9.24,5,25-30%,0.3743,1,0.6257
8731710062,invoker,Core,Mid,radiant,678,630,-729,-729,30305,-2.41,-4.93,7,35-40%,0.4301,0,-0.4301
8731710067,invoker,Core,Mid,dire,704,660,380,-380,35668,-1.07,-2.15,8,40-45%,0.475,1,0.525
8731710080,ogre_magi,Support,Offlane,dire,702,660,-2591,2591,33207,7.8,14.48,16,80-85%,0.7268,0,-0.7268
8731710135,obsidian_destroyer,Core,Mid,radiant,409,360,1513,1513,19455,7.78,14.43,17,85-90%,0.6995,1,0.3005
8731710151,ogre_magi,Support,Offlane,radiant,1391,1350,14886,14886,78954,18.85,31.73,18,90-95%,0.9519,1,0.0481
8731710155,omniknight,Core,Offlane,dire,1317,1260,3084,-3084,61500,-5.01,-10.56,6,30-35%,0.3523,1,0.6477
8731710168,warlock,Support,Offlane,radiant,1027,990,4531,4531,51335,8.83,16.22,15,75-80%,0.7512,1,0.2488
8731710172,invoker,Core,Mid,radiant,523,480,2030,2030,23386,8.68,15.97,17,85-90%,0.7249,1,0.2751
8731710180,ogre_magi,Support,Offlane,radiant,1580,1530,-14089,-14089,96471,-14.6,-34.2,1,5-10%,0.047,0,-0.047
8731710259,ogre_magi,Support,Safelane,dire,1276,1230,-1849,1849,69715,2.65,5.17,11,55-60%,0.6069,1,0.3931
8731710282,ogre_magi,Support,Offlane,dire,1450,1410,8190,-8190,89580,-9.14,-20.13,3,15-20%,0.1662,0,-0.1662
8731710305,ogre_magi,Support,Safelane,radiant,1118,1080,4063,4063,55923,7.27,13.55,14,70-75%,0.7024,0,-0.7024
8731710317,invoker,Core,Mid,dire,623,570,-442,442,25792,1.71,3.37,11,55-60%,0.5621,1,0.4379
8731710332,obsidian_destroyer,Core,Mid,dire,496,450,1992,-1992,21444,-9.29,-20.48,2,10-15%,0.297,0,-0.297
8731710336,invoker,Core,Mid,radiant,715,660,-5892,-5892,35080,-16.8,-40.37,0,0-5%,0.1195,0,-0.1195
8731710365,rubick,Support,Offlane,radiant,1253,1200,-13723,-13723,75871,-18.09,-44.16,0,0-5%,0.0354,0,-0.0354
8731710406,jakiro,Support,Safelane,radiant,553,510,689,689,27775,2.48,4.84,12,60-65%,0.5799,0,-0.5799
8731710440,furion,Roamer,Offlane,dire,872,840,601,-601,46513,-1.29,-2.62,8,40-45%,0.4673,0,-0.4673
8731710493,tinker,Core,Mid,dire,882,840,7516,-7516,44516,-16.88,-40.63,0,0-5%,0.0849,0,-0.0849
8731710551,rubick,Support,Safelane,dire,2409,2370,-7406,7406,169612,4.37,8.37,13,65-70%,0.7089,1,0.2911
8731710653,ogre_magi,Support,Safelane,dire,908,870,749,-749,49399,-1.52,-3.08,8,40-45%,0.4733,0,-0.4733
8731710659,ogre_magi,Support,Offlane,radiant,1510,1470,-16708,-16708,82980,-20.13,-50.42,1,5-10%,0.0545,0,-0.0545
8731710703,ogre_magi,Core,Offlane,dire,717,660,-7278,7278,30104,24.18,38.94,19,95-100%,0.8947,1,0.1053
8731710746,antimage,Core,Safelane,radiant,466,420,1180,1180,22518,5.24,9.96,15,75-80%,0.6498,1,0.3502
8731710764,lich,Support,Safelane,dire,920,870,350,-350,45612,-0.77,-1.55,8,40-45%,0.4733,0,-0.4733
8731710793,invoker,Support,Safelane,radiant,925,870,2074,2074,46910,4.42,8.47,13,65-70%,0.646,1,0.354
8731710831,invoker,Core,Mid,radiant,453,420,1053,1053,21931,4.8,9.16,14,70-75%,0.6116,0,-0.6116
8731710846,invoker,Support,Safelane,radiant,809,750,-8755,-8755,39821,-21.99,-56.36,0,0-5%,0.1002,0,-0.1002
8731710892,invoker,Support,Safelane,dire,772,720,-5226,5226,36192,14.44,25.24,18,90-95%,0.8279,1,0.1721
8731710941,ogre_magi,Support,Safelane,radiant,814,780,-289,-289,39907,-0.72,-1.46,8,40-45%,0.4754,0,-0.4754
8731710948,ogre_magi,Core,Mid,dire,645,600,2573,-2573,30473,-8.44,-18.44,2,10-15%,0.2669,0,-0.2669
8731710961,lycan,Core,Offlane,radiant,571,540,1893,1893,28595,6.62,12.42,15,75-80%,0.664,1,0.336
8731711021,ogre_magi,Support,Safelane,dire,879,840,574,-574,44100,-1.3,-2.64,8,40-45%,0.4673,1,0.5327
8731711043,warlock,Support,Offlane,dire,743,690,3092,-3092,35240,-8.77,-19.24,2,10-15%,0.2463,0,-0.2463
8731711093,ogre_magi,Core,Mid,dire,477,420,-326,326,21934,1.49,2.93,11,55-60%,0.5401,1,0.4599
8731711144,warlock,Support,Safelane,radiant,1270,1230,-1761,-1761,71379,-2.47,-5.06,7,35-40%,0.402,1,0.598
8731711153,ogre_magi,Support,Offlane,dire,904,870,-1210,1210,44602,2.71,5.28,11,55-60%,0.5657,0,-0.5657
8731711179,ogre_magi,Support,Safelane,dire,922,870,2476,-2476,47530,-5.21,-10.99,5,25-30%,0.3578,1,0.6422
8731711214,invoker,Core,Mid,radiant,476,420,262,262,22424,1.17,2.31,10,50-55%,0.5201,0,-0.5201
8731711279,ogre_magi,Core,Mid,radiant,524,480,859,859,22187,3.87,7.45,13,65-70%,0.5989,1,0.4011
8731711284,ogre_magi,Support,Offlane,radiant,994,960,-6336,-6336,53694,-11.8,-26.76,1,5-10%,0.125,0,-0.125
8731711287,ogre_magi,Support,Offlane,radiant,990,960,7627,7627,46469,16.41,28.2,18,90-95%,0.8898,1,0.1102
8731711304,invoker,Core,Mid,dire,1026,990,5336,-5336,48440,-11.02,-24.76,2,10-15%,0.183,0,-0.183
8731711307,huskar,Core,Mid,radiant,1613,1560,10734,10734,100718,10.66,19.26,16,80-85%,0.8945,1,0.1055
8731711332,invoker,Core,Mid,dire,768,720,7412,-7412,36520,-20.3,-50.93,0,0-5%,0.1065,0,-0.1065
8731711340,ogre_magi,Core,Offlane,radiant,717,660,1988,1988,32114,6.19,11.66,14,70-75%,0.6399,1,0.3601
8731711375,ogre_magi,Support,Offlane,radiant,1172,1140,-791,-791,61247,-1.29,-2.62,8,40-45%,0.4598,0,-0.4598
8731711399,snapfire,Support,Offlane,radiant,1097,1050,-6838,-6838,59412,-11.51,-26.01,2,10-15%,0.1779,0,-0.1779
8731711405,ogre_magi,Support,Offlane,radiant,1562,1530,-12502,-12502,83870,-14.91,-35.04,2,10-15%,0.0915,0,-0.0915
8731711438,lycan,Core,Mid,dire,443,390,-705,705,20283,3.48,6.72,13,65-70%,0.5872,1,0.4128
8731711457,invoker,Core,Mid,dire,787,750,7743,-7743,42749,-18.11,-44.24,0,0-5%,0.1002,1,0.8998
8731711500,ogre_magi,Support,Safelane,radiant,1095,1050,-8104,-8104,60278,-13.44,-31.07,1,5-10%,0.1132,0,-0.1132
8731711505,dawnbreaker,Core,Safelane,dire,993,960,-6854,6854,50410,13.6,23.94,17,85-90%,0.8503,1,0.1497
8731711568,ursa,Core,Safelane,dire,1111,1080,7377,-7377,60281,-12.24,-27.89,2,10-15%,0.1692,0,-0.1692
8731711623,ogre_magi,Core,Offlane,radiant,747,690,2999,2999,31391,9.55,17.44,16,80-85%,0.7345,1,0.2655
8731711658,ogre_magi,Support,Safelane,radiant,795,750,5640,5640,38524,14.64,25.54,18,90-95%,0.8381,1,0.1619
8731711677,invoker,Support,Safelane,radiant,588,540,-858,-858,28076,-3.06,-6.3,6,30-35%,0.408,0,-0.408
8731711771,sniper,Support,Offlane,dire,1206,1170,-730,730,66564,1.1,2.17,10,50-55%,0.5366,1,0.4634
8731711781,invoker,Core,Mid,dire,681,630,3500,-3500,28994,-12.07,-27.46,1,5-10%,0.2004,0,-0.2004
8731711803,brewmaster,Core,Offlane,dire,757,720,728,-728,40758,-1.79,-3.64,7,35-40%,0.4256,0,-0.4256
8731711820,ogre_magi,Core,Offlane,dire,857,810,4964,-4964,40936,-12.13,-27.6,1,5-10%,0.1681,0,-0.1681
8731711823,ogre_magi,Core,Mid,radiant,713,660,-3530,-3530,35054,-10.07,-22.4,1,5-10%,0.207,0,-0.207
8731711887,invoker,Core,Mid,radiant,447,390,-763,-763,21433,-3.56,-7.38,5,25-30%,0.4054,0,-0.4054
8731711907,enigma,Core,Offlane,radiant,555,510,-489,-489,23709,-2.06,-4.21,7,35-40%,0.445,0,-0.445
8731711919,ogre_magi,Support,Offlane,dire,1413,1380,6788,-6788,79488,-8.54,-18.67,4,20-25%,0.2359,0,-0.2359
8731711921,ogre_magi,Support,Offlane,radiant,1497,1440,9231,9231,78013,11.83,21.16,16,80-85%,0.8734,1,0.1266
8731711945,batrider,Support,Offlane,dire,1357,1320,21891,-21891,76701,-28.54,-79.88,0,0-5%,0.028,0,-0.028
8731711966,ogre_magi,Support,Safelane,radiant,1120,1080,-3429,-3429,60343,-5.68,-12.05,5,25-30%,0.3342,0,-0.3342
8731712023,ogre_magi,Core,Offlane,dire,652,600,266,-266,30346,-0.88,-1.77,8,40-45%,0.469,0,-0.469
8731712054,ogre_magi,Support,Safelane,radiant,1181,1140,-8961,-8961,56083,-15.98,-38.03,1,5-10%,0.0962,0,-0.0962
8731712077,ogre_magi,Support,Offlane,dire,1061,1020,-7469,7469,55911,13.36,23.57,17,85-90%,0.8562,1,0.1438
8731712102,invoker,Core,Mid,dire,533,480,2197,-2197,25715,-8.54,-18.68,1,5-10%,0.2491,1,0.7509
8731712113,furion,Support,Offlane,dire,593,540,271,-271,27291,-0.99,-2.01,8,40-45%,0.4852,0,-0.4852
8731712134,beastmaster,Core,Offlane,radiant,840,810,624,624,42298,1.48,2.91,10,50-55%,0.5392,1,0.4608
8731712175,furion,Core,Mid,radiant,727,690,-2272,-2272,37374,-6.08,-12.95,4,20-25%,0.3226,1,0.6774
8731712176,zuus,Core,Mid,radiant,762,720,2858,2858,35590,8.03,14.87,15,75-80%,0.7008,1,0.2992
8731712243,invoker,Support,Offlane,dire,949,900,-7427,7427,48263,15.39,26.67,18,90-95%,0.8763,1,0.1237
8731712280,ogre_magi,Support,Offlane,dire,1131,1080,-15758,15758,57514,27.4,43.01,19,95-100%,0.9607,1,0.0393
8731712294,invoker,Core,Mid,dire,1190,1140,-5375,5375,65929,8.15,15.08,15,75-80%,0.7664,1,0.2336
8731712350,ogre_magi,Core,Offlane,dire,971,930,5963,-5963,45261,-13.17,-30.35,1,5-10%,0.1318,0,-0.1318
8731712371,lina,Core,Mid,dire,963,930,1858,-1858,41570,-4.47,-9.36,6,30-35%,0.3675,0,-0.3675
8731712388,invoker,Support,Safelane,dire,1201,1170,11467,-11467,66279,-17.3,-41.84,0,0-5%,0.039,0,-0.039
8731712397,invoker,Core,Mid,dire,694,660,4146,-4146,30618,-13.54,-31.32,1,5-10%,0.207,0,-0.207
8731712428,ogre_magi,Core,Offlane,dire,567,510,1646,-1646,27152,-6.06,-12.91,3,15-20%,0.3221,0,-0.3221
8731712449,sniper,Core,Offlane,radiant,601,570,1977,1977,27957,7.07,13.21,15,75-80%,0.6813,0,-0.6813
8731712475,ogre_magi,Core,Mid,radiant,1082,1050,2105,2105,49811,4.23,8.11,12,60-65%,0.6419,0,-0.6419
8731712480,invoker,Core,Mid,radiant,524,480,1362,1362,24844,5.48,10.39,15,75-80%,0.6599,0,-0.6599
8731712532,ogre_magi,Support,Safelane,dire,1142,1110,1578,-1578,65926,-2.39,-4.9,7,35-40%,0.4071,1,0.5929
8731712546,spectre,Core,Safelane,radiant,325,270,1554,1554,13850,11.22,20.18,18,90-95%,0.7056,1,0.2944
8731712615,invoker,Core,Mid,radiant,663,630,-689,-689,29805,-2.31,-4.73,7,35-40%,0.4301,0,-0.4301
8731712653,invoker,Core,Mid,radiant,681,630,-3574,-3574,29826,-11.98,-27.23,1,5-10%,0.2004,0,-0.2004
8731712654,ogre_magi,Support,Offlane,dire,1039,990,-416,416,54066,0.77,1.53,9,45-50%,0.5019,0,-0.5019
8731712721,ogre_magi,Support,Offlane,dire,1035,990,-4996,4996,56646,8.82,16.21,16,80-85%,0.7951,0,-0.7951
8731712736,ogre_magi,Support,Safelane,dire,1020,990,403,-403,54623,-0.74,-1.49,8,40-45%,0.4604,0,-0.4604
8731712765,slark,Core,Safelane,dire,1051,1020,8007,-8007,52117,-15.36,-36.3,1,5-10%,0.1167,0,-0.1167
