match_id,hero,role,lane,role_cat,midas_team,buy_sec,ref_bucket,personal_nw_adv,band,band_label,expected_win,actual_win,delta
8731645207,warlock,Support,Safelane,support,dire,1392,1350,4888,19,Very Ahead,0.795887,0,-0.795887
8731645222,ogre_magi,Core,Offlane,offlane,dire,754,720,102,10,Even,0.515501,0,-0.515501
8731645225,ogre_magi,Support,Safelane,support,radiant,594,540,868,18,Very Ahead,0.583517,0,-0.583517
8731645229,ogre_magi,Support,Offlane,support,dire,988,930,-701,5,Behind,0.413166,0,-0.413166
8731645253,warlock,Support,Safelane,support,dire,971,930,1120,17,Very Ahead,0.630519,1,0.369481
8731645255,ogre_magi,Support,Offlane,support,radiant,985,930,544,13,Ahead,0.557029,1,0.442971
8731645359,ogre_magi,Core,Mid,mid,radiant,480,450,-201,8,Even,0.478548,1,0.521452
8731645392,furion,Core,Mid,mid,dire,683,630,-1446,2,Very Behind,0.365492,1,0.634508
8731645394,invoker,Core,Mid,mid,dire,363,330,714,17,Very Ahead,0.598675,1,0.401325
8731645414,ogre_magi,Support,Safelane,support,dire,957,900,459,13,Ahead,0.55516,0,-0.55516
8731645487,sniper,Core,Mid,mid,radiant,725,690,-387,7,Behind,0.452781,1,0.547219
8731645539,invoker,Core,Mid,mid,dire,581,540,299,12,Ahead,0.552562,1,0.447438
8731645551,brewmaster,Core,Offlane,offlane,radiant,1020,990,431,11,Even,0.538742,0,-0.538742
8731645578,invoker,Core,Mid,mid,dire,733,690,-780,5,Behind,0.412814,1,0.587186
8731645623,invoker,Support,Safelane,support,dire,864,810,1883,19,Very Ahead,0.687999,1,0.312001
8731645629,slardar,Core,Mid,mid,radiant,1146,1110,-3295,2,Very Behind,0.267085,1,0.732915
8731645677,ogre_magi,Support,Safelane,support,dire,1261,1230,289,11,Even,0.522088,0,-0.522088
8731645679,invoker,Core,Mid,mid,radiant,721,690,-805,5,Behind,0.412814,1,0.587186
8731645681,ogre_magi,Core,Mid,mid,dire,773,720,524,12,Ahead,0.56682,0,-0.56682
8731645744,ogre_magi,Support,Safelane,support,radiant,911,870,1845,19,Very Ahead,0.700663,1,0.299337
8731645760,ogre_magi,Core,Offlane,offlane,radiant,593,540,568,15,Ahead,0.589871,1,0.410129
8731645789,invoker,Core,Mid,mid,dire,666,630,-1966,1,Very Behind,0.304778,0,-0.304778
8731645822,lion,Support,Safelane,support,radiant,934,900,445,13,Ahead,0.55516,1,0.44484
8731645839,slark,Core,Safelane,carry,dire,927,870,367,11,Even,0.540887,1,0.459113
8731645846,ogre_magi,Core,Offlane,offlane,radiant,1088,1050,256,11,Even,0.543894,0,-0.543894
8731645901,ogre_magi,Core,Offlane,offlane,radiant,601,570,782,16,Very Ahead,0.616145,1,0.383855
8731645902,ogre_magi,Support,Offlane,support,dire,888,840,1244,18,Very Ahead,0.639417,0,-0.639417
8731645936,ogre_magi,Core,Offlane,offlane,dire,656,600,745,15,Ahead,0.602168,1,0.397832
8731645940,invoker,Core,Mid,mid,radiant,708,660,-554,6,Behind,0.438832,0,-0.438832
8731645964,ogre_magi,Support,Safelane,support,dire,1176,1140,-2207,1,Very Behind,0.295149,0,-0.295149
8731645967,silencer,Support,Offlane,support,dire,1447,1410,-3400,1,Very Behind,0.248539,0,-0.248539
8731646068,ogre_magi,Support,Offlane,support,dire,1294,1260,-2393,1,Very Behind,0.271485,1,0.728515
8731646095,ogre_magi,Support,Offlane,support,dire,806,750,2376,19,Very Ahead,0.677923,1,0.322077
8731646100,invoker,Core,Mid,mid,radiant,665,630,-345,7,Behind,0.459593,0,-0.459593
8731646130,invoker,Core,Mid,mid,dire,533,480,601,14,Ahead,0.570399,0,-0.570399
8731646161,invoker,Core,Mid,mid,dire,453,420,595,15,Ahead,0.56763,0,-0.56763
8731646192,ogre_magi,Support,Offlane,support,radiant,861,810,450,13,Ahead,0.557346,1,0.442654
8731646215,ogre_magi,Core,Offlane,offlane,dire,1188,1140,629,12,Ahead,0.578635,1,0.421365
8731646222,silencer,Support,Offlane,support,radiant,1195,1140,2000,18,Very Ahead,0.702643,1,0.297357
8731646261,ogre_magi,Support,Safelane,support,dire,1058,1020,-108,9,Even,0.48375,1,0.51625
8731646280,phoenix,Support,Safelane,support,radiant,789,750,1680,19,Very Ahead,0.677923,1,0.322077
8731646291,ogre_magi,Support,Offlane,support,radiant,914,870,-21,9,Even,0.493179,1,0.506821
8731646317,invoker,Support,Offlane,support,radiant,810,780,1294,18,Very Ahead,0.635064,1,0.364936
8731646329,sniper,Support,Offlane,support,dire,762,720,-583,4,Behind,0.422804,0,-0.422804
8731646371,spectre,Core,Safelane,carry,radiant,781,750,-437,7,Behind,0.438776,1,0.561224
8731646385,ogre_magi,Support,Offlane,support,dire,946,900,-900,3,Very Behind,0.386213,0,-0.386213
8731646390,warlock,Support,Offlane,support,dire,1193,1140,-176,9,Even,0.489249,0,-0.489249
8731646393,ogre_magi,Support,Offlane,support,radiant,1185,1140,-505,7,Behind,0.444331,1,0.555669
8731646409,venomancer,Core,Offlane,offlane,radiant,654,600,380,13,Ahead,0.575025,0,-0.575025
8731646414,invoker,Core,Mid,mid,radiant,478,420,-93,9,Even,0.504617,1,0.495383
8731646415,lion,Core,Offlane,offlane,radiant,975,930,-2635,0,Very Behind,0.158328,0,-0.158328
8731646438,ogre_magi,Core,Safelane,carry,dire,898,840,-1867,2,Very Behind,0.285526,0,-0.285526
8731646446,slardar,Core,Offlane,offlane,radiant,783,750,655,14,Ahead,0.602306,1,0.397694
8731646449,ogre_magi,Core,Offlane,offlane,radiant,693,660,917,16,Very Ahead,0.630527,0,-0.630527
8731646488,invoker,Core,Mid,mid,radiant,653,600,233,11,Even,0.532502,1,0.467498
8731646574,magnataur,Core,Offlane,offlane,dire,1215,1170,-326,8,Even,0.448663,0,-0.448663
8731646637,sniper,Core,Mid,mid,dire,841,810,2324,18,Very Ahead,0.723229,0,-0.723229
8731646658,invoker,Core,Mid,mid,radiant,767,720,-36,9,Even,0.494709,1,0.505291
8731646716,abaddon,Core,Offlane,offlane,dire,703,660,-382,7,Behind,0.46798,0,-0.46798
8731646719,silencer,Support,Safelane,support,dire,820,780,328,13,Ahead,0.540017,0,-0.540017
8731646734,invoker,Core,Mid,mid,dire,586,540,-651,5,Behind,0.456615,0,-0.456615
8731646737,silencer,Support,Safelane,support,dire,1095,1050,651,13,Ahead,0.572986,0,-0.572986
8731646742,venomancer,Core,Offlane,offlane,radiant,969,930,-2386,1,Very Behind,0.240132,0,-0.240132
8731646752,invoker,Core,Mid,mid,dire,796,750,-1670,2,Very Behind,0.330363,1,0.669637
8731646793,pudge,Core,Offlane,offlane,radiant,524,480,732,17,Very Ahead,0.663493,1,0.336507
8731646795,ogre_magi,Core,Offlane,offlane,dire,1019,960,-1728,2,Very Behind,0.282659,0,-0.282659
8731646809,invoker,Support,Offlane,support,radiant,797,750,1330,18,Very Ahead,0.623573,0,-0.623573
8731646838,ogre_magi,Support,Safelane,support,dire,1076,1020,-285,8,Even,0.474694,0,-0.474694
8731646881,lion,Core,Mid,mid,dire,619,570,-875,4,Behind,0.421105,0,-0.421105
8731646898,invoker,Core,Mid,mid,radiant,569,510,-942,3,Very Behind,0.410492,0,-0.410492
8731646932,ogre_magi,Support,Offlane,support,radiant,880,840,1160,17,Very Ahead,0.621405,0,-0.621405
8731646971,silencer,Support,Safelane,support,dire,1044,990,342,12,Ahead,0.541766,0,-0.541766
8731647025,ogre_magi,Support,Offlane,support,dire,931,900,1344,18,Very Ahead,0.662868,1,0.337132
8731647032,silencer,Core,Offlane,offlane,dire,1012,960,0,9,Even,0.500987,0,-0.500987
8731647054,warlock,Support,Safelane,support,dire,922,870,1011,17,Very Ahead,0.62339,1,0.37661
8731647088,ogre_magi,Support,Offlane,support,radiant,1102,1050,826,14,Ahead,0.575485,1,0.424515
8731647094,lion,Core,Offlane,offlane,radiant,595,540,241,12,Ahead,0.546865,1,0.453135
8731647154,razor,Core,Offlane,offlane,radiant,995,960,-780,6,Behind,0.400524,1,0.599476
8731647191,ogre_magi,Support,Safelane,support,dire,1045,990,-1108,3,Very Behind,0.368323,0,-0.368323
8731647210,ogre_magi,Support,Safelane,support,radiant,1194,1140,604,13,Ahead,0.581514,1,0.418486
8731647216,marci,Support,Safelane,support,radiant,1077,1020,39,10,Even,0.511032,1,0.488968
8731647226,invoker,Core,Mid,mid,radiant,529,480,803,16,Very Ahead,0.591029,1,0.408971
8731647274,ogre_magi,Support,Offlane,support,dire,974,930,1306,17,Very Ahead,0.630519,1,0.369481
8731647283,obsidian_destroyer,Core,Mid,mid,radiant,701,660,1411,17,Very Ahead,0.639382,0,-0.639382
8731647332,invoker,Core,Mid,mid,dire,632,600,-1176,3,Very Behind,0.384514,0,-0.384514
8731647335,invoker,Support,Safelane,support,dire,1028,990,131,10,Even,0.502463,0,-0.502463
8731647389,queenofpain,Support,Offlane,support,radiant,1425,1380,-3028,1,Very Behind,0.247301,0,-0.247301
8731647401,invoker,Core,Mid,mid,dire,633,600,-580,6,Behind,0.431662,0,-0.431662
8731647493,venomancer,Core,Offlane,offlane,dire,781,750,-245,8,Even,0.454486,0,-0.454486
8731647536,invoker,Core,Mid,mid,dire,523,480,-75,9,Even,0.498519,0,-0.498519
8731647564,invoker,Support,Safelane,support,radiant,1071,1020,-1600,2,Very Behind,0.337075,0,-0.337075
8731647607,ogre_magi,Support,Safelane,support,radiant,1791,1740,1895,15,Ahead,0.678506,1,0.321494
8731647608,invoker,Core,Mid,mid,radiant,508,450,1015,17,Very Ahead,0.614168,1,0.385832
8731647632,ogre_magi,Support,Safelane,support,dire,1052,1020,-606,6,Behind,0.427499,0,-0.427499
8731647642,enigma,Support,Offlane,support,radiant,1274,1230,-582,7,Behind,0.446501,0,-0.446501
8731647645,invoker,Core,Mid,mid,dire,476,420,64,10,Even,0.492508,0,-0.492508
8731647648,invoker,Core,Mid,mid,dire,617,570,573,14,Ahead,0.563907,1,0.436093
8731647667,ogre_magi,Core,Safelane,carry,radiant,617,570,1773,19,Very Ahead,0.786513,0,-0.786513
8731647671,ogre_magi,Support,Offlane,support,dire,804,750,1884,19,Very Ahead,0.677923,0,-0.677923
8731647699,ogre_magi,Core,Offlane,offlane,radiant,827,780,-1204,3,Very Behind,0.35625,1,0.64375
8731647739,warlock,Support,Safelane,support,radiant,757,720,844,17,Very Ahead,0.604068,0,-0.604068
8731647756,enigma,Core,Offlane,offlane,dire,886,840,-1935,1,Very Behind,0.25074,1,0.74926
8731647759,ogre_magi,Core,Safelane,carry,radiant,682,630,-177,8,Even,0.469816,0,-0.469816
8731647809,obsidian_destroyer,Core,Safelane,carry,dire,634,600,1109,17,Very Ahead,0.683882,0,-0.683882
8731647814,ogre_magi,Support,Safelane,support,radiant,976,930,944,16,Very Ahead,0.613981,1,0.386019
8731647845,ogre_magi,Core,Mid,mid,dire,925,870,-2651,1,Very Behind,0.265393,0,-0.265393
8731647877,ogre_magi,Core,Offlane,offlane,dire,1000,960,-1589,3,Very Behind,0.325735,0,-0.325735
8731647882,ogre_magi,Support,Safelane,support,dire,1115,1080,188,11,Even,0.541581,1,0.458419
8731647885,ogre_magi,Core,Mid,mid,radiant,723,690,1754,17,Very Ahead,0.652489,0,-0.652489
8731647918,marci,Core,Mid,mid,radiant,986,930,-1832,3,Very Behind,0.332784,1,0.667216
8731647942,ogre_magi,Core,Offlane,offlane,radiant,649,600,2037,19,Very Ahead,0.767939,1,0.232061
8731647973,ogre_magi,Support,Safelane,support,radiant,1158,1110,-791,5,Behind,0.411825,1,0.588175
8731647977,ogre_magi,Support,Safelane,support,dire,1184,1140,-2813,0,Very Behind,0.26965,0,-0.26965
8731648025,ogre_magi,Support,Offlane,support,dire,1277,1230,686,13,Ahead,0.573589,0,-0.573589
8731648032,invoker,Support,Offlane,support,dire,1204,1170,-1693,2,Very Behind,0.327369,0,-0.327369
8731648077,invoker,Core,Mid,mid,dire,741,690,-2829,0,Very Behind,0.230997,0,-0.230997
8731648080,warlock,Support,Offlane,support,radiant,1125,1080,-114,9,Even,0.502292,1,0.497708
8731648130,ogre_magi,Support,Safelane,support,radiant,855,810,614,15,Ahead,0.583149,0,-0.583149
8731648132,ogre_magi,Support,Safelane,support,dire,1000,960,139,11,Even,0.52027,1,0.47973
8731648168,ogre_magi,Core,Mid,mid,radiant,729,690,-1349,3,Very Behind,0.365669,1,0.634331
8731648194,obsidian_destroyer,Core,Mid,mid,radiant,536,480,-397,6,Behind,0.453171,1,0.546829
8731648255,invoker,Core,Mid,mid,radiant,584,540,-872,3,Very Behind,0.391376,1,0.608624
8731648263,ogre_magi,Support,Offlane,support,radiant,1645,1590,-100,9,Even,0.47337,1,0.52663
8731648265,marci,Support,Offlane,support,dire,1080,1050,-630,6,Behind,0.423576,0,-0.423576
8731648291,silencer,Core,Mid,mid,dire,808,750,2004,18,Very Ahead,0.719131,0,-0.719131
8731648322,lion,Support,Offlane,support,dire,1079,1020,-2647,0,Very Behind,0.295037,0,-0.295037
8731648353,ogre_magi,Support,Offlane,support,radiant,914,870,704,15,Ahead,0.575861,0,-0.575861
8731648377,silencer,Support,Offlane,support,dire,1078,1020,344,12,Ahead,0.554059,0,-0.554059
8731648427,invoker,Support,Offlane,support,radiant,782,750,396,13,Ahead,0.539881,0,-0.539881
8731648431,disruptor,Support,Safelane,support,radiant,1102,1050,-595,6,Behind,0.423576,0,-0.423576
8731648434,invoker,Core,Mid,mid,dire,880,840,-3408,0,Very Behind,0.19921,0,-0.19921
8731648448,warlock,Support,Safelane,support,dire,777,720,-545,4,Behind,0.422804,0,-0.422804
8731648452,ogre_magi,Support,Offlane,support,dire,1267,1230,1078,15,Ahead,0.624209,1,0.375791
8731648495,ogre_magi,Support,Safelane,support,dire,1302,1260,363,11,Even,0.523444,1,0.476556
8731648505,enigma,Support,Safelane,support,dire,1055,1020,-184,8,Even,0.474694,0,-0.474694
8731648534,spectre,Core,Safelane,carry,radiant,838,780,659,13,Ahead,0.588313,1,0.411687
8731648547,obsidian_destroyer,Core,Mid,mid,dire,844,810,-2931,0,Very Behind,0.205204,0,-0.205204
8731648611,disruptor,Support,Offlane,support,radiant,1134,1080,-1362,3,Very Behind,0.363251,1,0.636749
8731648618,invoker,Core,Mid,mid,radiant,497,450,-480,5,Behind,0.428571,1,0.571429
8731648635,ogre_magi,Support,Safelane,support,radiant,1124,1080,-1758,1,Very Behind,0.305102,0,-0.305102
8731648665,mirana,Support,Safelane,support,radiant,968,930,-641,5,Behind,0.413166,1,0.586834
8731648670,ogre_magi,Support,Safelane,support,dire,1143,1110,982,15,Ahead,0.619663,1,0.380337
8731648699,ogre_magi,Core,Mid,mid,dire,577,540,172,11,Even,0.534975,0,-0.534975
8731648723,ogre_magi,Support,Offlane,support,radiant,1407,1350,-1722,3,Very Behind,0.330533,0,-0.330533
8731648724,obsidian_destroyer,Core,Mid,mid,dire,648,600,513,13,Ahead,0.56539,0,-0.56539
8731648749,ogre_magi,Core,Mid,mid,dire,952,900,-1718,3,Very Behind,0.327177,0,-0.327177
8731648777,spectre,Core,Safelane,carry,radiant,882,840,-1621,2,Very Behind,0.285526,0,-0.285526
8731648792,furion,Support,Offlane,support,radiant,817,780,-400,6,Behind,0.457578,1,0.542422
8731648819,ogre_magi,Support,Offlane,support,dire,1028,990,-454,7,Behind,0.457944,0,-0.457944
8731648868,ogre_magi,Support,Offlane,support,radiant,1387,1350,-2127,2,Very Behind,0.282385,0,-0.282385
8731648890,ogre_magi,Core,Mid,mid,dire,687,630,919,15,Ahead,0.58539,0,-0.58539
8731648894,ogre_magi,Support,Offlane,support,radiant,975,930,368,12,Ahead,0.530533,0,-0.530533
8731648895,ogre_magi,Support,Offlane,support,radiant,1272,1230,-1814,2,Very Behind,0.311881,1,0.688119
8731648919,invoker,Core,Mid,mid,dire,392,360,977,18,Very Ahead,0.638935,1,0.361065
8731648932,ogre_magi,Core,Mid,mid,dire,666,630,250,11,Even,0.54094,1,0.45906
8731648933,ogre_magi,Support,Offlane,support,radiant,1059,1020,993,15,Ahead,0.60707,0,-0.60707
8731648953,invoker,Core,Mid,mid,radiant,670,630,-717,5,Behind,0.417051,0,-0.417051
8731648956,ogre_magi,Support,Safelane,support,dire,1031,990,1541,18,Very Ahead,0.675391,1,0.324609
8731648984,muerta,Support,Offlane,support,radiant,1056,1020,-559,6,Behind,0.427499,0,-0.427499
8731649001,invoker,Core,Mid,mid,dire,716,660,-525,6,Behind,0.438832,0,-0.438832
8731649002,jakiro,Support,Safelane,support,dire,1491,1440,-2197,3,Very Behind,0.314138,0,-0.314138
8731649073,phoenix,Core,Offlane,offlane,dire,1633,1590,-4050,2,Very Behind,0.209072,0,-0.209072
8731649089,ogre_magi,Support,Safelane,support,dire,1466,1410,-687,7,Behind,0.432744,1,0.567256
8731649146,obsidian_destroyer,Core,Safelane,carry,radiant,756,720,1148,16,Very Ahead,0.669628,1,0.330372
8731649202,furion,Support,Offlane,support,radiant,1228,1170,1076,15,Ahead,0.619137,0,-0.619137
8731649206,ogre_magi,Core,Mid,mid,dire,506,450,454,14,Ahead,0.573884,1,0.426116
8731649209,zuus,Core,Mid,mid,dire,783,750,997,14,Ahead,0.590954,0,-0.590954
8731649213,magnataur,Core,Offlane,offlane,dire,429,390,535,16,Very Ahead,0.599868,1,0.400132
8731649253,silencer,Support,Safelane,support,dire,1848,1800,-7999,0,Very Behind,0.179559,0,-0.179559
8731649298,ogre_magi,Support,Safelane,support,dire,1072,1020,-70,9,Even,0.48375,1,0.51625
8731649361,warlock,Support,Safelane,support,radiant,1200,1170,-646,6,Behind,0.423182,0,-0.423182
8731649383,ogre_magi,Support,Safelane,support,dire,1110,1080,103,10,Even,0.493174,0,-0.493174
8731649413,obsidian_destroyer,Core,Mid,mid,radiant,724,690,-1481,2,Very Behind,0.347355,1,0.652645
8731649444,ogre_magi,Support,Offlane,support,radiant,868,810,882,16,Very Ahead,0.602107,1,0.397893
8731649474,enigma,Support,Offlane,support,radiant,563,510,82,11,Even,0.514828,0,-0.514828
8731649495,obsidian_destroyer,Core,Mid,mid,radiant,677,630,1013,15,Ahead,0.58539,1,0.41461
8731649503,slark,Core,Safelane,carry,dire,803,750,-709,5,Behind,0.382372,0,-0.382372
8731649582,ogre_magi,Support,Offlane,support,dire,1628,1590,1940,15,Ahead,0.675391,1,0.324609
8731649621,invoker,Core,Mid,mid,radiant,851,810,-1608,3,Very Behind,0.361394,0,-0.361394
8731649637,treant,Support,Safelane,support,radiant,947,900,177,11,Even,0.516195,1,0.483805
8731649659,invoker,Core,Mid,mid,dire,764,720,-2543,0,Very Behind,0.228769,0,-0.228769
8731649663,snapfire,Support,Safelane,support,radiant,1495,1440,1102,14,Ahead,0.627539,1,0.372461
8731649681,ogre_magi,Support,Offlane,support,dire,1110,1080,614,13,Ahead,0.572692,0,-0.572692
8731649687,ogre_magi,Support,Safelane,support,radiant,967,930,293,12,Ahead,0.530533,0,-0.530533
8731649690,treant,Support,Safelane,support,radiant,688,630,2021,19,Very Ahead,0.640394,1,0.359606
8731649742,invoker,Core,Mid,mid,radiant,901,870,-3225,0,Very Behind,0.197299,0,-0.197299
8731649745,ogre_magi,Core,Mid,mid,radiant,1118,1080,-520,8,Even,0.456198,0,-0.456198
8731649769,ogre_magi,Support,Safelane,support,dire,1020,990,750,14,Ahead,0.576078,1,0.423922
8731649808,warlock,Support,Safelane,support,dire,956,900,94,10,Even,0.506922,0,-0.506922
8731649810,largo,Core,Mid,mid,dire,662,630,212,11,Even,0.54094,0,-0.54094
8731649825,sniper,Support,Offlane,support,dire,882,840,404,13,Ahead,0.558624,0,-0.558624
8731649827,pudge,Support,Offlane,support,dire,814,780,-399,6,Behind,0.457578,0,-0.457578
8731649841,brewmaster,Core,Offlane,offlane,dire,1122,1080,-2381,2,Very Behind,0.278126,0,-0.278126
8731649893,ogre_magi,Support,Offlane,support,radiant,1705,1650,-902,7,Behind,0.414725,1,0.585275
8731649898,ogre_magi,Core,Offlane,offlane,dire,550,510,1214,18,Very Ahead,0.696411,0,-0.696411
8731650004,warlock,Support,Safelane,support,radiant,781,750,1094,18,Very Ahead,0.623573,0,-0.623573
8731650028,kez,Core,Safelane,carry,radiant,1080,1050,307,11,Even,0.540086,1,0.459914
8731650072,ogre_magi,Support,Safelane,support,radiant,1171,1140,1324,16,Very Ahead,0.642286,1,0.357714
8731650088,kunkka,Core,Mid,mid,dire,684,630,219,11,Even,0.54094,0,-0.54094
8731650118,invoker,Core,Mid,mid,dire,477,420,17,10,Even,0.492508,1,0.507492
8731650125,ogre_magi,Core,Offlane,offlane,radiant,459,420,469,15,Ahead,0.582786,1,0.417214
8731650129,ogre_magi,Core,Offlane,offlane,dire,576,540,1901,19,Very Ahead,0.756748,1,0.243252
8731650142,ogre_magi,Support,Safelane,support,radiant,1228,1170,205,11,Even,0.517875,0,-0.517875
8731650167,ogre_magi,Support,Safelane,support,radiant,971,930,494,13,Ahead,0.557029,0,-0.557029
8731650194,lion,Core,Mid,mid,radiant,741,690,20,10,Even,0.493896,0,-0.493896
8731650266,furion,Support,Offlane,support,radiant,604,570,644,17,Very Ahead,0.580226,1,0.419774
8731650268,treant,Support,Safelane,support,radiant,1553,1500,2162,16,Very Ahead,0.686482,0,-0.686482
8731650311,weaver,Support,Offlane,support,radiant,497,450,1314,19,Very Ahead,0.585291,0,-0.585291
8731650329,invoker,Core,Mid,mid,radiant,559,510,164,11,Even,0.537702,1,0.462298
8731650387,ogre_magi,Support,Safelane,support,radiant,1990,1950,-2103,5,Behind,0.347693,0,-0.347693
8731650415,invoker,Core,Mid,mid,radiant,525,480,1161,17,Very Ahead,0.619157,1,0.380843
8731650441,silencer,Support,Offlane,support,dire,1061,1020,-340,7,Behind,0.443105,1,0.556895
8731650550,invoker,Core,Mid,mid,radiant,934,900,-2814,1,Very Behind,0.270422,1,0.729578
8731650563,silencer,Support,Safelane,support,dire,1330,1290,502,12,Ahead,0.560951,1,0.439049
8731650583,invoker,Core,Mid,mid,radiant,970,930,-4102,0,Very Behind,0.180171,0,-0.180171
